,dish_id,cross_id,genotype,date_fertilized,date_created,initial_count,check_date,fish_deaths,cumulative_deaths,remaining,survival_rate,days_since_fertilization,status,termination_date,termination_reason,responsible,in_beaker,vol_water_total,room,water_changed,vol_water_changed,date_fertilized_dt,date_created_dt,check_date_dt,termination_date_dt,mortality_rate,genotype_simple,fish_density,density_category,volume_per_fish
166,14841_16,14841,Casper_HHMI,20250129,20250224,20,20250210,3,4,16,80.0,12,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-10,2025-02-11,20.0,Casper,0.25,High (2-4mL/fish),4.0
167,14841_16,14841,Casper_HHMI,20250129,20250224,20,20250211,2,6,14,70.0,13,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-11,2025-02-11,30.0,Casper,0.25,High (2-4mL/fish),4.0
168,14841_9,14841,Casper_HHMI,20250129,20250224,36,20250204,0,0,36,100.0,6,inactive,20250224.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-04,2025-02-24,0.0,Casper,0.45,High (2-4mL/fish),2.2222222222222223
169,14841_9,14841,Casper_HHMI,20250129,20250224,36,20250205,2,2,34,94.44444444444444,7,inactive,20250224.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-05,2025-02-24,5.555555555555555,Casper,0.45,High (2-4mL/fish),2.2222222222222223
170,14841_9,14841,Casper_HHMI,20250129,20250224,36,20250206,0,2,34,94.44444444444444,8,inactive,20250224.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-06,2025-02-24,5.555555555555555,Casper,0.45,High (2-4mL/fish),2.2222222222222223
171,14841_9,14841,Casper_HHMI,20250129,20250224,36,20250207,0,2,34,94.44444444444444,9,inactive,20250224.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-07,2025-02-24,5.555555555555555,Casper,0.45,High (2-4mL/fish),2.2222222222222223
172,14841_9,14841,Casper_HHMI,20250129,20250224,36,20250208,1,3,33,91.66666666666666,10,inactive,20250224.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-08,2025-02-24,8.333333333333332,Casper,0.45,High (2-4mL/fish),2.2222222222222223
173,14841_9,14841,Casper_HHMI,20250129,20250224,36,20250209,2,5,31,86.11111111111111,11,inactive,20250224.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-09,2025-02-24,13.88888888888889,Casper,0.45,High (2-4mL/fish),2.2222222222222223
174,14841_9,14841,Casper_HHMI,20250129,20250224,36,20250210,7,12,24,66.66666666666666,12,inactive,20250224.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-10,2025-02-24,33.33333333333333,Casper,0.45,High (2-4mL/fish),2.2222222222222223
175,14841_9,14841,Casper_HHMI,20250129,20250224,36,20250211,11,23,13,36.11111111111111,13,inactive,20250224.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-11,2025-02-24,63.888888888888886,Casper,0.45,High (2-4mL/fish),2.2222222222222223
176,14841_1,14841,Casper_HHMI,20250129,20250219,96,20250204,0,0,96,100.0,6,inactive,20250211.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-19,2025-02-04,2025-02-11,0.0,Casper,0.32,High (2-4mL/fish),3.125
177,14841_1,14841,Casper_HHMI,20250129,20250219,96,20250205,3,3,93,96.875,7,inactive,20250211.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-19,2025-02-05,2025-02-11,3.125,Casper,0.32,High (2-4mL/fish),3.125
178,14841_1,14841,Casper_HHMI,20250129,20250219,96,20250206,0,3,93,96.875,8,inactive,20250211.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-19,2025-02-06,2025-02-11,3.125,Casper,0.32,High (2-4mL/fish),3.125
179,14841_1,14841,Casper_HHMI,20250129,20250219,96,20250207,12,15,81,84.375,9,inactive,20250211.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-19,2025-02-07,2025-02-11,15.625,Casper,0.32,High (2-4mL/fish),3.125
180,14841_1,14841,Casper_HHMI,20250129,20250219,96,20250209,21,36,60,62.5,11,inactive,20250211.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-19,2025-02-09,2025-02-11,37.5,Casper,0.32,High (2-4mL/fish),3.125
181,14841_1,14841,Casper_HHMI,20250129,20250219,96,20250210,50,86,10,10.416666666666668,12,inactive,20250211.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-19,2025-02-10,2025-02-11,89.58333333333334,Casper,0.32,High (2-4mL/fish),3.125
182,14841_1,14841,Casper_HHMI,20250129,20250219,96,20250211,6,92,4,4.166666666666666,13,inactive,20250211.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-19,2025-02-11,2025-02-11,95.83333333333334,Casper,0.32,High (2-4mL/fish),3.125
183,14841_2,14841,Casper_HHMI,20250129,20250224,96,20250204,0,0,96,100.0,6,inactive,20250224.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-24,2025-02-04,2025-02-24,0.0,Casper,0.32,High (2-4mL/fish),3.125
184,14841_2,14841,Casper_HHMI,20250129,20250224,96,20250205,0,0,96,100.0,7,inactive,20250224.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-24,2025-02-05,2025-02-24,0.0,Casper,0.32,High (2-4mL/fish),3.125
185,14841_2,14841,Casper_HHMI,20250129,20250224,96,20250206,0,0,96,100.0,8,inactive,20250224.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-24,2025-02-06,2025-02-24,0.0,Casper,0.32,High (2-4mL/fish),3.125
186,14841_2,14841,Casper_HHMI,20250129,20250224,96,20250207,0,0,96,100.0,9,inactive,20250224.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-24,2025-02-07,2025-02-24,0.0,Casper,0.32,High (2-4mL/fish),3.125
187,14841_2,14841,Casper_HHMI,20250129,20250224,96,20250208,12,12,84,87.5,10,inactive,20250224.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-24,2025-02-08,2025-02-24,12.5,Casper,0.32,High (2-4mL/fish),3.125
188,14841_2,14841,Casper_HHMI,20250129,20250224,96,20250209,37,49,47,48.95833333333333,11,inactive,20250224.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-24,2025-02-09,2025-02-24,51.041666666666664,Casper,0.32,High (2-4mL/fish),3.125
189,14841_2,14841,Casper_HHMI,20250129,20250224,96,20250210,41,90,6,6.25,12,inactive,20250224.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-24,2025-02-10,2025-02-24,93.75,Casper,0.32,High (2-4mL/fish),3.125
190,14841_2,14841,Casper_HHMI,20250129,20250224,96,20250211,5,95,1,1.0416666666666663,13,inactive,20250224.0,euthanasia,Jeremy Delahanty,Yes,300,"('2E.282',)",Yes,150,2025-01-29,2025-02-24,2025-02-11,2025-02-24,98.95833333333334,Casper,0.32,High (2-4mL/fish),3.125
191,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250204,0,0,20,100.0,6,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,300,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-04,2025-02-11,0.0,Casper,0.06666666666666667,Low (8-15mL/fish),15.0
192,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250205,1,1,19,95.0,7,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,300,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-05,2025-02-11,5.0,Casper,0.06666666666666667,Low (8-15mL/fish),15.0
193,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250206,0,1,19,95.0,8,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,300,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-06,2025-02-11,5.0,Casper,0.06666666666666667,Low (8-15mL/fish),15.0
194,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250207,1,2,18,90.0,9,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,300,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-07,2025-02-11,10.0,Casper,0.06666666666666667,Low (8-15mL/fish),15.0
195,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250208,0,2,18,90.0,10,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,300,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-08,2025-02-11,10.0,Casper,0.06666666666666667,Low (8-15mL/fish),15.0
196,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250209,2,4,16,80.0,11,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,300,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-09,2025-02-11,20.0,Casper,0.06666666666666667,Low (8-15mL/fish),15.0
197,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250210,2,6,14,70.0,12,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,300,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-10,2025-02-11,30.0,Casper,0.06666666666666667,Low (8-15mL/fish),15.0
198,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250211,4,10,10,50.0,13,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,300,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-11,2025-02-11,50.0,Casper,0.06666666666666667,Low (8-15mL/fish),15.0
199,14841_4,14841,Casper_HHMI,20250129,20250224,26,20250204,0,0,26,100.0,6,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-04,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
200,14841_4,14841,Casper_HHMI,20250129,20250224,26,20250205,0,0,26,100.0,7,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-05,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
201,14841_4,14841,Casper_HHMI,20250129,20250224,26,20250206,0,0,26,100.0,8,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-06,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
202,14841_4,14841,Casper_HHMI,20250129,20250224,26,20250207,0,0,26,100.0,9,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-07,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
203,14841_4,14841,Casper_HHMI,20250129,20250224,26,20250208,0,0,26,100.0,10,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-08,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
204,14841_4,14841,Casper_HHMI,20250129,20250224,26,20250209,2,2,24,92.3076923076923,11,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-09,2025-02-11,7.6923076923076925,Casper,0.325,High (2-4mL/fish),3.076923076923077
205,14841_4,14841,Casper_HHMI,20250129,20250224,26,20250210,5,7,19,73.07692307692307,12,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-10,2025-02-11,26.923076923076923,Casper,0.325,High (2-4mL/fish),3.076923076923077
206,14841_4,14841,Casper_HHMI,20250129,20250224,26,20250211,4,11,15,57.692307692307686,13,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-11,2025-02-11,42.30769230769231,Casper,0.325,High (2-4mL/fish),3.076923076923077
207,14841_7,14841,Casper_HHMI,20250129,20250224,20,20250204,0,0,20,100.0,6,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-04,2025-02-11,0.0,Casper,0.25,High (2-4mL/fish),4.0
208,14841_7,14841,Casper_HHMI,20250129,20250224,20,20250205,0,0,20,100.0,7,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-05,2025-02-11,0.0,Casper,0.25,High (2-4mL/fish),4.0
209,14841_7,14841,Casper_HHMI,20250129,20250224,20,20250206,0,0,20,100.0,8,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-06,2025-02-11,0.0,Casper,0.25,High (2-4mL/fish),4.0
210,14841_7,14841,Casper_HHMI,20250129,20250224,20,20250207,0,0,20,100.0,9,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-07,2025-02-11,0.0,Casper,0.25,High (2-4mL/fish),4.0
211,14841_7,14841,Casper_HHMI,20250129,20250224,20,20250208,0,0,20,100.0,10,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,1,2025-01-29,2025-02-24,2025-02-08,2025-02-11,0.0,Casper,0.25,High (2-4mL/fish),4.0
212,14841_7,14841,Casper_HHMI,20250129,20250224,20,20250209,1,1,19,95.0,11,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-09,2025-02-11,5.0,Casper,0.25,High (2-4mL/fish),4.0
213,14841_7,14841,Casper_HHMI,20250129,20250224,20,20250210,3,4,16,80.0,12,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-10,2025-02-11,20.0,Casper,0.25,High (2-4mL/fish),4.0
214,14841_7,14841,Casper_HHMI,20250129,20250224,20,20250211,4,8,12,60.0,13,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-11,2025-02-11,40.0,Casper,0.25,High (2-4mL/fish),4.0
215,14841_8,14841,Casper_HHMI,20250129,20250224,26,20250204,0,0,26,100.0,6,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-04,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
216,14841_8,14841,Casper_HHMI,20250129,20250224,26,20250205,0,0,26,100.0,7,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-05,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
217,14841_8,14841,Casper_HHMI,20250129,20250224,26,20250206,0,0,26,100.0,8,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-06,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
218,14841_8,14841,Casper_HHMI,20250129,20250224,26,20250207,0,0,26,100.0,9,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-07,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
219,14841_8,14841,Casper_HHMI,20250129,20250224,26,20250208,0,0,26,100.0,10,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-08,2025-02-11,0.0,Casper,0.325,High (2-4mL/fish),3.076923076923077
220,14841_8,14841,Casper_HHMI,20250129,20250224,26,20250209,2,2,24,92.3076923076923,11,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-09,2025-02-11,7.6923076923076925,Casper,0.325,High (2-4mL/fish),3.076923076923077
221,14841_8,14841,Casper_HHMI,20250129,20250224,26,20250210,4,6,20,76.92307692307693,12,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-10,2025-02-11,23.076923076923077,Casper,0.325,High (2-4mL/fish),3.076923076923077
222,14841_8,14841,Casper_HHMI,20250129,20250224,26,20250211,2,8,18,69.23076923076923,13,inactive,20250211.0,euthanasia,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-11,2025-02-11,30.76923076923077,Casper,0.325,High (2-4mL/fish),3.076923076923077
223,14841_3,14841,Casper_HHMI,20250129,20250224,20,20250204,0,0,20,100.0,6,active,,,Jeremy Delahanty,No,80,"('2E.282',)",Yes,60,2025-01-29,2025-02-24,2025-02-04,,0.0,Casper,0.25,High (2-4mL/fish),4.0
224,15016_1,15016,Casper_HHMI,20250226,20250310,20,20250310,0,0,20,100.0,12,active,,,Jeremy Delahanty,No,80,"('2E.282',)",No,0,2025-02-26,2025-03-10,2025-03-10,,0.0,Casper,0.25,High (2-4mL/fish),4.0
225,15016_2,15016,Casper_HHMI,20250226,20250310,21,20250310,0,0,21,100.0,12,active,,,Jeremy Delahanty,No,80,"('2E.282',)",No,0,2025-02-26,2025-03-10,2025-03-10,,0.0,Casper,0.2625,High (2-4mL/fish),3.8095238095238093
226,15016_3,15016,Casper_HHMI,20250226,20250310,21,20250310,0,0,21,100.0,12,active,,,Lab Staff,No,80,"('2E.282',)",No,0,2025-02-26,2025-03-10,2025-03-10,,0.0,Casper,0.2625,High (2-4mL/fish),3.8095238095238093
227,15016_4,15016,Casper_HHMI,20250226,20250310,30,20250310,0,0,30,100.0,12,active,,,Jeremy Delahanty,No,80,"('2E.282',)",No,0,2025-02-26,2025-03-10,2025-03-10,,0.0,Casper,0.375,High (2-4mL/fish),2.6666666666666665
